id,sku,name,short_description,price,discount,all_time_quantity_sold,discount_rate,review_count,inventory_status
147988185,6385451721450,"Combo 2 Cuốn ""Hiểu Hết"" : How Business Works - Hiểu Hết Về Kinh Doanh + How Money Works - Hiểu Hết Về Tiền","How money works - Hiểu hết về tiền: Cẩm nang giới đơn giản, dễ hình dung nhất từ trước đến nay về tiền tệ và hệ thống tài chính thế giới. Tiền đến từ đâu? Sự khác biệt giữa giàu có và thu nhập là gì?...",612000,68000,1.0,10,0,available
198571360,4834157080000,Tokyo Revengers - Tập 5,"Mời các bạn thưởng thức Tokyo Revengers tập 5, phiên bản 2 trong 1 của Việt Nam (tương đương tập 9 và 10 bản Nhật), in trên giấy Bãi Bằng 80 gms! Không chỉ vậy, phiên bản này còn có OBI và PHỤ BẢN MÀU...",86200,28800,1571.0,25,299,available
154160965,6837286034987,Thần Thoại Hy Lạp (Tái Bản),"Từ bao đời nay, thần thoại Hy Lạp đã trở thành một giá trị vô cùng quý báu của gia tài văn hóa nhân loại. Những nhân vật, điển tích trong đây liên tục được tái sinh, hiện diện, truyền nguồn cảm hứng t...",159400,95600,629.0,37,130,available
74981856,8052549650842,"Gửi Bạn, Người Đã Kiệt Sức Vì Những Chịu Đựng Âm Thầm [Tặng Kèm: 1 Bookmark Daisy]","Bất kỳ ai giữa cuộc sống,Đều sẽ có khoảnh khắc kiệt sức hoặc chẳng còn yêu thích bất cứ điều gì.Đó là khoảnh khắc bản thân trở nên yếu đuối nhất trong cuộc đời.Đừng tự trách bản thân đã trở nên yếu...",67100,28900,3076.0,30,691,available
3876677,4497639739337,Hỏa Ngục,"Giáo sư biểu tượng học của Harvard, Robert Langdon, tỉnh lại trong một bệnh viện vào lúc nửa đêm. Anh hoàn toàn mất phương hướng và đau đầu dữ dội, cũng chẳng nhớ nổi điều gì về quãng thời gian ba mươ...",154000,65000,2357.0,30,249,available
142791749,2858137096395,Sự Trỗi Dạy Và Suy Tàn Của Đế Chế Thứ 3 (Tái Bản),"William Lawrence Shirer (1904 – 1993) là một nhà báo, phóng viên người Mỹ. Tác phẩm “Sự trỗi dậy và suy tàn của Đế chế Thứ Ba“ của ông viết về Đức Quốc xã đã được tìm đọc làm trích dẫn trong rất nhiều...",277000,108000,605.0,28,144,available
202491433,3404272155469,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 7 - Tặng kèm Standee Ivory,"Komura chẳng hề có chút niềm tin nào vào bản thân. Nỗi sợ đang đè nặng lên vai cậu, nhưng chỉ vì một câu nói hết sức bình thường của Mie mà Mùa hạ “mãi bên nhau” đã bắt đầu.KOUME FUJICHIKA“Trong bốn...",37900,100,274.0,0,53,available
73207098,7582177130160,Làm Chủ - Mastery,Làm Chủ   Cuốn sách này sẽ cho bạn thấy cần làm thế nào để tiếp tục quá trình học hỏi ở một cấp độ cao hơn. Nó sẽ chỉ ra những chiến lược không bao giờ lỗi thời để giải quyết vấn đề một cách sáng tạo...,150000,50000,1636.0,25,278,available
997535,3854316437152,Gọi Em Bằng Tên Anh - Call Me By Your Name,"Gọi Em Bằng Tên Anh - Call Me By Your NameGọi em bằng tên anh là câu chuyện tình yêu bất ngờ và mạnh mẽ nảy nở giữa thiếu niên 17 tuổi tên Elio với Oliver, một học giả Mỹ là khách trọ mùa hè ở căn bi...",75000,23000,8899.0,23,787,available
171556602,5544600760243,2030: Những Xu Hướng Lớn Sẽ Định Hình Thế Giới Tương Lai (Tái Bản Lần 1),"THẾ GIỚI MÀ BẠN BIẾT SẮP KẾT THÚC, BẠN SẼ CHUẨN BỊ GÌ CHO NHỮNG ĐIỀU XẢY RA TIẾP THEO?Đến năm 2030, thế giới đó sẽ khác:Ông bà sẽ nhiều hơn cháu chắtGiới trung lưu châu Á và châu Phi Hạ Sahara sẽ c...",147300,61700,1395.0,30,160,available
214497208,3412384561764,Em Trai Hàng Xóm Bướng Bỉnh Quá,"""Lam Thiên - anh bác sĩ đẹp người đẹp nết được cả người lẫn động vật vô cùng yêu quý và thương mến. Nhưng suốt thời gian qua anh luôn mang trong mình một nỗi đau đáu tìm lại cậu em trai hàng xóm tóc đ...",145000,0,,0,0,available
214497208,3412384561764,Em Trai Hàng Xóm Bướng Bỉnh Quá,"""Lam Thiên - anh bác sĩ đẹp người đẹp nết được cả người lẫn động vật vô cùng yêu quý và thương mến. Nhưng suốt thời gian qua anh luôn mang trong mình một nỗi đau đáu tìm lại cậu em trai hàng xóm tóc đ...",145000,0,,0,0,available
150997930,4791150698252,Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 4,"Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng (Tập 4) Trong tập trước, Leon đã cùng nhóm của Marie đi tới nước Cộng hòa Alzer với tư cách là những du học sinh. Nếu như có thêm một Mari...",134000,45000,3141.0,25,1298,available
196849396,3209895208883,"Gửi Em, Người Bất Tử - Tập 3 (Tái Bản 2022)","Một ""thực thể"" bất tử được gửi đến trái đất, có thể bắt chước hình dạng của mọi sinh vật đã chết. Thế rồi, trong khi lần mò tìm hiểu mọi thứ xung quanh mình, ""nó"" tìm thấy một cậu bé Điều gì sẽ xảy đế...",28400,1600,302.0,5,57,available
58627102,2649300379539,Sổ Tay Nhà Thôi Miên,"THẾ GIỚI NÀY CHỈ TOÀN GIẢ TẠO, CÒN CHÚNG TA LẠI SỐNG TRONG GIẢ TẠONhà thôi miên, người thì thầm trong bóng tốiThẳm sâu trong nội tâm bạn liệu có tồn tại một thế giới khác?Hoang vu, tăm tối, kìm nén ...",103000,42000,5247.0,29,1164,available
189326210,2441295523720,Nghệ thuật tư duy dựa trên dữ liệu - Để ra quyết điịnh thông minh hơn trong một thê giới không chắc chắn,"Ngày nay, chúng ta có thể dễ dàng bắt gặp những cụm từ như “kỷ nguyên 4.0”, “big data”, “trí tuệ nhân tạo”, “khoa học dữ liệu”. Những thuật ngữ này có vẻ phức tạp và to lớn, nhưng chúng đều có một điể...",115000,35000,577.0,23,56,available
195306005,3300423138466,Nhà thờ Đức Bà Paris (Bìa Cứng),"Quanh cái “nhân vật chính” là nhà thờ Đức Bà, một xã hội Paris thời Trung cổ đã được tái hiện với tất cả những gì rạng rỡ nhất và suy đồi nhất của nó, không bỏ sót tầng lớp nào từ vua chúa đến thường ...",585000,65000,,10,0,available
148750882,5908937387643,Khi Mọi Thứ Sụp Đổ - Lời Khuyên Chân Thành Trong Những Thời Điểm Khó Khăn,"Lời chia sẻ của tác giả Pema Chodron gửi tới các bạn đọc cho cuốn sách “Khi mọi thứ sụp đổ: When things fall apart – Lời khuyên chân thành trong những thời điểm khó khăn:“Năm 1995, tôi nghỉ phép một ...",70200,48800,1228.0,41,148,available
207032950,3887890053225,Rung Động Chỉ Vì Em,"Năm mười chín tuổi, bất chấp sự chênh lệch về gia cảnh, học vấn và địa vị xã hội, Tần Hiển và Tô Kiều vẫn say sưa chìm đắm trong mối tình đầu thuần khiết. Đáng tiếc thay, những tự ti, mặc cảm của tuổi...",128000,61000,123.0,32,23,available
185340443,4322214023101,Thiên Quan Tứ Phúc (Tập 1) Tái Bản 2022 – Tặng kèm 1 bookmark 2 mặt,"Chuyến đi vào Đồng Lô vẫn đang tiếp tục. Lần này nhóm của bọn họ có thêm những gương mặt mới, không chỉ có thần quan mà còn cả ma quỷ. Trên hành trình ấy bọn họ bắt gặp những bức bích họa ẩn giấu dưới...",106600,52400,344.0,33,94,available
179546074,3646086215897,Luật Hấp Dẫn - Quy Luật Về Sự Thịnh Vượng Và Thành Công,"“Nếu bạn nghĩ về bất cứ điều gì trong một giây, bạn sẽ biến điều đó thành một thực tại không thể thấy được kéo dài một giây. Nếu bạn nghĩ về nó trong nhiều giờ, nhiều ngày và nhiều năm, bằng một cách ...",77000,52000,738.0,40,63,available
95218447,7297889019391,Con Đường Chuyển Hóa - Kinh Bốn Lĩnh Vực Quán Niệm (Tái Bản),Kinh Bốn Lĩnh Vực Quán Niệm và kinh Quán Niệm Hơi Thở là hai kinh gối đầu giường của các vị khuất sĩ thời Bụt còn tại thế và là nền tảng của nếp sống thiền tập đạo Bụt.Sách Con Đường Chuyển Hóa của t...,52500,36500,1143.0,41,146,available
208603684,4423213359370,Combo Chẳng Thể Là Yêu & Ánh Mắt Thay Lời Yêu Thương,"* Chẳng Thể Là Yêu:Tajima đã rung động đến ngây dại khi bắt gặp cảnh Koga khóc. Nào ngờ, nguyên nhân đằng sau những giọt nước mắt đó là do con mèo Buta của Tajima đã giết chết cá vàng mà cậu bạn...",195000,35000,93.0,15,24,available
161245852,5140998593839,Giải Thích Ngữ Pháp Tiếng Anh (Tái Bản 2022),    Giải Thích Ngữ Pháp Tiếng Anh (Tái Bản 2022) ...,165500,54500,910.0,25,183,available
14436301,1177882940331,Bộ Luật Dân Sự (Hiện Hành),Bộ luật dân sự 2015 Tác giả: Quốc Hội NXB: Chính trị Quốc gia Sự thật Khổ sách: 13 × 19 cm Số trang: 350 trang Phát hành: 9.2019 Bộ luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2017. Bộ luật ...,110000,0,69.0,0,14,available
168373800,9326756704395,Sách - Thao túng tâm lý - 1980BOOKS,"THÔNG TIN XUẤT BẢN:Tác giả: Shannon Thomas, LCSWDịch giả: Trương Tuấn Giá bìa: 169,000đKích thước khổ:13x20,5Số trang: 328Mã EAN: 8936066692298NXB liên kết:NXB Dân TríSách do Công ty TNHH Văn hóa và T...",109850,59150,218.0,35,24,available
13624088,4115499144176,Nghĩ Thiện Để Cuộc Đời Và Công Việc Viên Mãn,Nghĩ thiện - Để cuộc đời và công việc viên mãn gồm 10 chương với các những dòng tâm tình chân thành của tác giả dành cho bạn đọc. Những lời ruột gan này được đúc kết từ một đời người đã trải qua nhiều...,54100,15900,3628.0,23,229,available
173481387,7234184381212,Eo Thon Nhỏ,"Lục Trì hiểu ý Đường Nhân, môi cậu khẽ nhếch lên. Đường Nhân nheo mắt. “Sau này phải cười nhiều vào đấy! Cậu cười lên trông đẹp trai lắm.” Nụ cười “thầm kín” của Lục Trì tắt phụt. Cô cười, để lộ hàm ...",174000,65000,262.0,27,93,available
74684480,6899093155735,Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 2 (Tặng Kèm: 01 Postcard Lịch Gập 2 Mặt (22 x 16 cm) +  01 Bookmark),"""Ừ, dĩ nhiên là tôi sẽ chiến đấu. Vì dù sao thì tôi cũng là một quý tộc chân chính. Khác với đám quý tộc rởm các người.""Trái với kế hoạch của mình, Leon lại được thăng tước. Tuy nhiên, thế giới otome...",102000,43000,1764.0,30,727,available
125528587,3599062743955,"Thần Với Chả Thoại (Những Câu Chuyện ""Mệt Mỏi"" Về Các Vị Thần)","Tác phẩm kể lại những mẩu chuyện có phần khác lạ và ít người biết đến của các hệ thống thần thoại nổi tiếng như: Hy Lạp, Bắc Âu, Ai Cập, Celtic và Nhật Bản. Bên cạnh đó, tác phẩm còn có bổ sung một và...",83050,55950,993.0,40,206,available
128649312,2905310794708,21 Nguyên Tắc Tự Do Tài Chính (Tái Bản),Không ai tốt bằng bạn và không ai thông minh hơn bạn. Những người thành công đơn giản là những người bình thường đã luyện tập và áp dụng thành công 21 nguyên tắc này để đạt được tự do tài chính. Và bạ...,55000,0,3.0,0,0,available
145977548,6683948170101,Kiếp Người - Vĩnh Cửu Và Vô Thường ,"“Kiếp Người: Vĩnh Cửu và Vô Thường” là một dòng tự sự, hồi cố về ký ức và quá trình lớn lên của một đứa trẻ, từ ngày nó còn ở tuổi thơ ấu cho đến ngày nó chạm chán với xã hội xung quanh mình. Cuốn sác...",39000,40000,2632.0,51,377,available
141333746,8925052783556,"Chúng Ta Học Thế Nào - How We Learn (Sự Thật Khó Tin Về Việc Học Nó Diễn Ra Khi Nào, Ở Đâu , Và Tại Sao)","CHÚNG TA HỌC THẾ NÀO - HOW WE LEARN tóm lược các nghiên cứu và phát kiến về cách thức mà bộ não của chúng ta hoạt động để có được ký ức và sau đó sử dụng chúng. Cơ chế học tập của bộ não rất kỳ lạ, nó...",111000,39000,1779.0,26,218,available
179722513,1044223932846,Phép Lạ Của Sự Tỉnh Thức (Tái Bản),"Phép Lạ Của Sự Tỉnh Thức là những phương pháp nhiệm mầu thực tập thiền quán trong đời sống hàng ngày. Đọc nó, chúng ta cảm nhận được từng sát na hạnh phúc trong cuộc sống. Từ một bác sĩ, một người côn...",45800,19200,872.0,30,90,available
195980676,4310970736189,Phượng Hoàng Tái Sinh - 12 Phẩm Chất Quan Trọng Để Bứt Phá Sự Nghiệp Và Cuộc Sống,"Có đôi khi trong cuộc sống, bạn mất định hướng, không hài lòng với cuộc sống của mình, cảm thấy mình là nạn nhân và hay đổ lỗi cho người khác vì những khó khăn gặp phải. Việc từ bỏ những thói quen, lố...",98800,53200,37.0,35,0,available
170463582,4936601647824,Siêu Nhí Biết Tuốt - 101 Bí Ẩn Kích Thích Tò Mò Của Các Bạn Nhỏ,SIÊU NHÍ BIẾT TUỐTCuốn sách khoa học dễ thương dành cho các bé ham mê tìm hiểu bao gồm 101 câu hỏi về cuộc sống hàng ngày từ các bạn học sinh trên khắp thế giới được tập hợp đầy đủ. Ở lứa tuổi này của...,103999,99921,1014.0,49,114,available
215984899,7831929790714,HEARTSTOPPER - 1,"Nick và Charlie học cùng trường nhưng chưa từng gặp mặt… Ấy là cho đến khi cả hai được xếp ngồi cạnh nhau. Họ nhanh chóng trở thành bạn bè. Charlie sớm phải lòng Nick, dẫu biết gần như không có cơ may...",97700,17300,176.0,15,24,available
214077231,9751924309986,Tình Đầu Nhạt Phai - 3,"Aoki vò đầu bứt tóc không thôi khi nhận ra cậu đã lỡ thích Ida. Cậu nên bày tỏ cho đối phương biết, hay từ bỏ hết thảy đây? Trong chuyến du lịch ngoại khóa (thực chất là huấn luyện trượt tuyết vô cùn...",49200,8800,187.0,15,28,available
193151000,9182314062218,"Trend Following – Cách thức để kiếm được VẬN MAY LỚN và GIÀU CÓ trong các thị trường BÒ, GẤU và các sự kiện THIÊN NGA ĐEN","Thị trường chứng khoán qua bao thăng trầm vẫn thủy chung với bản tính bất định khó trị, đã khiến cho không biết bao nhiêu nhà đầu tư lao đao và chìm sâu thua lỗ. Chúng ta bắt buộc phải nhìn nhận rằng:...",599000,0,699.0,0,97,available
116406678,8281664835912,Quản Lý Nghiệp (Tái Bản),Quản lý Nghiệp (Karmic Management) là cuốn sách được chờ đợi rất lâu sau cuốn Năng đoạn Kim cương đã ra đời cách đây 10 năm - một trong những cuốn sách kinh doanh được ưa chuộng và đã được dịch ra hơn...,37500,21500,1595.0,36,85,available
77230663,3295386640893,Combo 2 Cuốn: Tâm Lý Học Tội Phạm,"""Tâm lý học tội phạm"" là bộ sách gồm 2 tập đề cập đến quyền lựa chọn, ý chí tự do, cái thiện và cái ác, phản ứng trước cám dỗ và sự thể hiện lòng dũng cảm hay hèn nhát khi đối mặt với nghịch cảnh của ...",172000,116000,7699.0,40,1916,available
180851000,1514265862532,Bảy Thanh Hung Giản 3 Mưa Phùn Chôn Nho - Truy Lùng Báo Săn Giá,"Thời thượng cổ, có bảy luồng ác khí, phàm những người tiếp xúc với chúng đều đột nhiên biến đổi tâm tính, phạm phải tội ác không thể tha thứ. Thời Xuân Thu, Lão Tử trước khi rời Hàm Cốc Quan đã chuyển...",174000,61000,624.0,26,117,available
198415080,2003312778430,Shaman King - Tập 18,"Asakura Yo vốn là con nhà nòi, sinh ra trong một gia đình hành nghề shaman - pháp sư. Như bất kỳ shaman nào khác, mục tiêu cuối cùng của cậu chính là ngôi vị Shaman king, người duy nhất có mối liên kế...",33200,1800,317.0,5,49,available
11189120,1611707269332,Đồi Thỏ (Tái Bản 2019),"Sẽ có người không khỏi băn khoăn khi cầm cuốn sách khổ lớn dày hơn 500 trang này trên tay. Có vẻ quá nặng, theo cả nghĩa đen và nghĩa bóng đối với thể loại sách thiếu nhi. Song đó chính là điều lạ lùn...",112000,33000,4175.0,23,522,available
207780301,7190000547469,Tokyo Revengers - Tập 7,"Mời các bạn thưởng thức Tokyo Revengers tập 7, phiên bản 2 trong 1 của Việt Nam (tương đương tập 13 và 14 bản Nhật), in trên giấy Bãi Bằng 80 gms! Không chỉ vậy, phiên bản này còn có OBI và PHỤ BẢN MÀ...",97700,17300,322.0,15,25,available
106149739,2118637058559,Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 3,Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng (Tập 3) Boss cuối trong game – Công quốc Fanoss – xuất hiện ở tập 2 khiến cho Leon phải rất vất vả mới có thể đánh bại. Nhưng liệu đó có p...,132000,47000,2225.0,26,1026,available
196409859,3114194161783,Đông Dương Một Nền Thuộc Địa Nhập Nhằng - Giai Đoạn 1858-1954,"Pháp thuộc là giai đoạn lịch sử quan trọng đối với tương lai của các xã hội trên bán đảo Đông Dương, dù nó chỉ tồn tại trong một thời gian ngắn ngủi. Là trụ cột chính trong hệ thống thuộc địa Pháp, Đô...",351200,87800,,20,0,available
201580268,7831091290537,Đau – Sự Cứu Rỗi Nơi Tận Cùng Đau Thương,"ĐAU – Sự cứu rỗi nơi tận cùng đau thươngBạn đã bao giờ tự hỏi trong hàng vạn lý do, thứ khiến bạn đau đớn nhất là gì chưa?Bạn còn nhớ lần gần đây nhất bạn đau đớn đến mức tột cùng là vì chuyện gì kh...",114000,38000,297.0,25,29,available
130996088,9021717562105,Câu Chuyện Ngôn Ngữ,"“Crystal tóm gọn một cách mượt mà lượng kiến thức lớn của ông về những điểm dị biệt trong cách đánh vần, ngữ pháp, chính tả, và ảnh hưởng của những phong cách ngôn ngữ mới (ngôn ngữ máy tính, tin nhắn...",115000,45000,1460.0,28,261,available
212213016,2986178660435,Misery - Chiếc Máy Đánh Chữ Đẫm Máu Ở Vùng Núi Tuyết,"Tiểu thuyết gia bán chạy nhất Paul Sheldon nghĩ rằng cuối cùng anh cũng gói lại được loạt truyện Misery của mình. Ở một nước đi có phần gây tranh cãi trong sự nghiệp, anh vừa để nhân vật chính nổi tiế...",172600,116400,211.0,40,23,available
197337637,3853289177901,Trí Tuệ Do Thái (Tái Bản 2022),"    Trí tuệ Do Tháilà một cuốnsách tư duyđầy tham vọng trong việc nâng cao khả năng tự học tập, ghi nhớ và phân tích - những điều đã khiến người Do Thái vượt trội lên, chiếm lĩnh những vị trí quan ...",126630,62370,119.0,33,7,available
203225618,1616056413372,Lịch tường 2023 SDstationery Muôn Dặm Làng Nghề Vietnam's craft villages văn hóa truyền thống Việt Nam,Lịch treo tường 12 tháng 2023 Muôn Dặm Làng Nghề sẽ đưa bạn qua một hành trình lý thú khám phá các làng nghề truyền thống dọc khắp bắc nam.Hành trình này trải đầy những điều kỳ diệu có thể bạn chưa t...,135000,0,154.0,0,24,available
78632968,9856569486534,Cuộc Đời Kỳ Lạ Của Nikola Tesla (Tái Bản),"Được mệnh danh là “nhà khoa học điên” của giới vật lý, Tesla là người đi tiên phong đưa kỹ thuật điện, điện từ vào đời sống. Với cách tư duy kỳ lạ của mình, ông đã có đến khoảng 300 bằng phát minh, ti...",59000,26000,300.0,31,30,available
53789573,2903831495800,Bến Xe (Tái Bản 2020),"Bến XeThứ tôi có thể cho em trong cuộc đời nàychỉ là danh dự trong sạchvà một tương lai tươi đẹp mà thôi.Thế nhưng, nếu chúng ta có kiếp sau,nếu kiếp sau tôi có đôi mắt sáng,tôi sẽ ở bến xe này…...",54100,21900,3050.0,29,1010,available
201437947,9187413015559,Komi - Nữ Thần Sợ Giao Tiếp - Tập 14,"Kì nghỉ hè năm lớp 11 của Komi đầy ắp niềm vui và hạnh phúc cùng rất nhiều người bạn. Nào là tự mình đi xe buýt nhanh chạy đêm, về quê chơi cùng em họ và Inaka. Rồi cùng đạp xe với Tadano, tụ tập với ...",19900,5100,323.0,20,58,available
205000920,3460601060431,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 14,"Chuyện tình thanh xuân bi hài của tôi quả nhiên là sai lầm. (tên gốc: Yahari Ore no Seishun Rabukome wa Machigatteiru., gọi tắt là Oregairu), là một trong những series light novel ăn khách nhất trong ...",108500,50500,288.0,32,49,available
198415068,3093866519994,Kingdom - Tập 35,"Đương sự sẽ được thông báo trước về cái chết của mình vỏn vẹn 24 giờ thông qua một tờ giấy báo tử với tên gọi “Ikigami”. Vậy 24 giờ cuối đời, họ sẽ trải qua như thế nào?...",42700,2300,423.0,5,45,available
203231461,6141929863145,SIGNS Thông Điệp Bí Ẩn Từ Vũ Trụ,SIGNS Thông Điệp Bí Ẩn Từ Vũ Trụ“Tôi mong bạn hiểu cuốn sách này đến tay bạn là có lý do.Đó là một lời mời từ vũ trụ.Không phải ngẫu nhiên mà bạn đang đọc những dòng này.Bạn đã được định trước là ...,96700,32300,309.0,25,28,available
192475873,3567820525526,Để Con Được Ốm,"“Để con được ốm cần có sự kiên nhẫn giải thích hay thuyết phục của bác sĩ cùng sự thông hiểu và hợp tác từ phía gia đình bé. Đôi khi, sự hợp tác và hiểu biết của phụ huynh còn quan trọng hơn nỗ lực (h...",94000,26000,699.0,22,31,available
129765498,5285283542258,Sách Văn học kinh điển - Những người phụ nữ bé nhỏ  (tặng kèm 2 postcard tranh màu + 1 bookmark),Thể loại: Văn học kinh điểnTác giả: Louisa May AlcottNgười dịch: Nguyễn Thị HạnhHiệu đính: Tuyết Minh - Hồng HạnhLiên kết xuất bản: Phuc Minh Books & NXB Văn họcẤn bản Bìa cứng phổ thông: Bìa...,399000,0,414.0,0,103,available
204363212,1724091653785,Kaguya-Sama: Cuộc Chiến Tỏ Tình - Tập 5,"Hội trưởng Shirogane Miyuki và hội phó Shinomiya Kaguya gặp nhau tại Hội Học Sinh của học viện Shuchiin, nơi hội tụ của những con người thuộc tầng lớp thượng lưu.Đây là câu chuyện tình cảm hài hước m...",38100,1900,424.0,5,36,available
185445037,3979820225540,Dưới Hiên Nhà Bà Già Đọc Boyslove - 1,"Dưới Hiên Nhà Bà Già Đọc Boyslove - 1Bà cụ 75 tuổi Ichinoi sống một mình đã lâu, chỉ vì một lần lỡ mua nhầm truyện mà chính thức bước vào “thế giới mới”. Chính bà Ichinoi cũng chẳng thể ngờ, cuốn tru...",49200,8800,1896.0,15,538,available
191571530,3793693164654,Văn Phòng Thám Tử Quái Vật - Tập 09,"Ở một vùng quê yên tĩnh nọ bỗng xảy ra sự kiện gia súc chết hàng loạt rất quái lạ. Dân làng thuê vị thám tử tâm linh Inugami từ Tokyo về để điều tra vụ việc. Trong quá trình điều tra, Inugami gặp một ...",28400,1600,443.0,5,92,available
161383542,8816102253690,"Lâu Rồi Không Gặp, Tập 1+2","“Lâu rồi không gặp” – một câu chuyện về mối tình đầu vừa ngọt ngào vừa trắc trở chắc chắn không thể bỏ qua! -------  Cố Chuyết Ngôn vẫn còn nhớ, vào tháng Tám năm ấy, trong tất cả những thứ hoang lạ ...",233000,86000,529.0,27,207,available
181699664,1848182468777,Những Ngã Tư Và Những Cột Đèn,Tôi qua ngã tư Cửa Nam. Ngã tư Cửa Nam đầy khói. Để không thể đếm bao nhiêu nốt chân trên ngã tư. Ai đếm bao nhiêu nốt chân khôn dại. Bao nhiêu nốt chân vui buồn? Ai đếm những ngã tư đời láo nháo nốt ...,146000,54000,744.0,27,108,available
214613060,2665380721711,"[Manga] Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay ( Tập 10)","Sau khi chuyển sinh và trở thành phù thủy bất tử mạnh nhất ở thế giới khác, Azusa hiện đang sống cùng con gái và những đệ tử của mình tại ngôi nhà trên cao nguyên. Trong chuỗi ngày hướng đến cuộc sống...",44100,7900,161.0,15,23,available
95090643,8515269005078, Bút màu marker chuyên nghiệp Deli -kèm túi vải - 30/40/60/80 Màu - 70806,TÍNH NĂNG SẢN PHẨM:️Bút màu marker Deli được chia thành cấp độ nghiệp dư và cấp độ chuyên nghiệp. Cấp độ chuyên nghiệp sử dụng đầu sợi có mật độ cao và khối lượng không gian mạnh. Nó chủ yếu được sử d...,550000,0,2.0,0,1,available
32192510,8565433694049,"Madame Chic - Rất Thần Thái, Rất Paris","Sau thành công của 20 Bí mật sành điệu từ Madame Chic và At home with Madame Chic – Thanh lịch từ những khoảnh khoắc đời thường, Jennifer quay lại với bạn đọc bằng Madame Chic – Rất thần thái, Rất Par...",49000,50000,8442.0,51,896,available
173156781,5146399739302,Combo Sách Thành thạo Tin học văn phòng ,LƯU Ý QUAN TRỌNG: Lựa chọn ĐÚNG phân loại sản phẩm trước khi mua sản phẩm (hướng dẫn ở phần hình ảnh)Sản phẩm có nhiều phân loại để bạn lựa chọn phù hợp với nhu cầu và sản phẩm bạn chọn sẽ đi theo hì...,260000,48000,570.0,16,91,available
88592202,7491617651374,Tiny Habits : Thói quen tí hon - Tiềm năng khổng lồ,"“Về chủ đề thiết kế hành vi, không ai trên trái đất có thể tác giả một cuốn sách nhiều thông tin và được mong đợi hơn BJ Fogg.” – Robert Cialdini, tác giả của cuốn Những Đòn Tâm Lý Trong Thuyết PhụcG...",299000,0,3001.0,0,643,available
72744612,9123008645248,Nghề Thầy,"NGHỀ THẦY - NHỮNG TÂM SỰ CÒN NÓNG HỔI SAU GẦN 80 NĂM""Tôi nhận được lời mời viết lời giới thiệu cho cuốn “Nghề thầy” của cụ Hoàng Đạo Thúy (1900-1994) giữa lúc làn sóng phê bình sách giáo khoa tiếng V...",55100,14900,1977.0,21,196,available
119226083,5893346249074,Spy Room - Lớp Học Điệp Viên - Tập 1: Hanazono Lily (Tặng Kèm Bookmark Tròn),"Spy room – Lớp học điệp viên (tên gốc: Spy kyoushitsu) là series light novel độc đáo về thể loại điệp viên, tình báo vốn rất hiếm hoi trong dòng manga/light novel, là cái tên xuất sắc đã giành giải nh...",75000,44000,415.0,37,175,available
167210779,3402521507306,Quyền Lực,"Con người đối với con người không hơn gì ác thủ rừng sâu. Những bạo động, âm mưu, thanh toán đã xô đẩy con người vào những bị kịch đầy ắp hận thù, lo âu, nước mắt, máu và hối hận. Nhưng chỉ một trận c...",117000,38000,891.0,25,104,available
176933390,2283295560422,Bảng Viết Điện Tử 3d Bảng Vẽ Đa Sắc Dành Cho Bé Tự Xóa Được Thông Minh 12 Inch Màn Hình Lcd Đồ Họa Bút Dạy Học,"Bảng Vẽ VikiToys Điện Tử 3d Bảng Viết Vẽ Đa Sắc Dành Cho Bé Tự Xóa Được Thông Minh 12 Inch Màn Hình Lcd Đồ Họa Bút Dạy HọcƯu điểmKhông có ánh sáng chói, không có ánh sáng xanh, bảo vệ mắt cận thị p...",52000,52000,2079.0,50,407,available
11368983,8313952895436,Combo Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm 1 MP3) và Giáo Trình HSK 2 - Sách Bài Tập (Kèm MP3) ( Tặng Kèm Viết ),"Combo Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm MP3) và Giáo Trình HSK 2 - Sách Bài Tập (Kèm MP3) ( Tặng Kèm Viết )Bản đặc biệt tặng kèm bút BTS , Mẫu ngẫu nhiên và số lượng có hạn.Lưu ý: quét mã QR trê...",308800,77200,1539.0,20,300,available
77900446,8672599474922,Thần Số Học: Thấu Hiểu Nhân Tâm,Bạn có từng tự hỏi bạn là ai và sinh ra trong cuộc đời để làm gì không?Bạn có từng đi tìm sứ mệnh của cuộc đời mình mà vẫn chưa thấy không?Bạn có từng thắc mắc mình thực sự muốn gì không?Nếu đang t...,78700,30300,482.0,28,89,available
